datetime_round,lat,lon,sog_knots,cog_deg,stw_knots,awa_deg,aws_knots,heading_deg,twa_raw,twa,tack
2025-07-26 13:20:15,53.308488277777776,-6.137624,4.403333333333333,341.65999999999997,5.3,319.5,9.4,339.4,298.9,61.10000000000002,port
2025-07-26 13:20:16,53.30850587037037,-6.137632222222222,4.407777777777778,342.03999999999996,5.199999999999999,319.0,9.299999999999999,340.0,299.0,61.0,port
2025-07-26 13:20:17,53.30852346296297,-6.137640444444445,4.412222222222222,342.42,5.1,318.5,9.2,338.57142857142856,297.07142857142856,62.928571428571445,port
2025-07-26 13:20:18,53.30854105555556,-6.137648666666667,4.416666666666666,342.8,5.1,318.0,9.1,337.14285714285717,295.1428571428571,64.85714285714289,port
2025-07-26 13:20:19,53.30855864814815,-6.137656888888889,4.421111111111111,343.18,5.1,320.0,8.799999999999999,335.7142857142857,295.7142857142858,64.28571428571422,port
2025-07-26 13:20:20,53.30857624074074,-6.137665111111112,4.4255555555555555,343.56,4.966666666666667,322.0,8.5,334.2857142857143,296.2857142857142,63.71428571428578,port
2025-07-26 13:20:21,53.30859383333333,-6.137673333333334,4.43,343.94,4.833333333333333,324.25,9.725,332.85714285714283,297.1071428571429,62.89285714285711,port
2025-07-26 13:20:22,53.308614472222224,-6.137685638888889,4.3933333333333335,345.9433333333333,4.7,326.5,10.95,331.42857142857144,297.92857142857144,62.071428571428555,port
2025-07-26 13:20:23,53.30863511111111,-6.137697944444445,4.3566666666666665,347.94666666666666,4.685714285714286,328.75,12.175,330.0,298.75,61.25,port
2025-07-26 13:20:24,53.30865575,-6.13771025,4.32,349.95,4.671428571428572,331.0,13.4,331.0,302.0,58.0,port
2025-07-26 13:20:25,53.30867638888889,-6.1377225555555555,4.283333333333333,351.9533333333333,4.6571428571428575,323.0,9.5,332.0,295.0,65.0,port
2025-07-26 13:20:26,53.308697027777775,-6.13773486111111,4.246666666666667,353.95666666666665,4.642857142857142,317.0,9.3,333.0,290.0,70.0,port
2025-07-26 13:20:27,53.308717666666666,-6.137747166666666,4.21,355.96,4.628571428571428,317.5,9.4,334.0,291.5,68.5,port
2025-07-26 13:20:28,53.30873275,-6.137753291666666,4.295,352.6125,4.614285714285714,318.0,9.5,335.0,293.0,67.0,port
2025-07-26 13:20:29,53.308747833333335,-6.1377594166666665,4.38,349.265,4.6,319.0,9.961538461538462,336.0,295.0,65.0,port
2025-07-26 13:20:30,53.308762916666666,-6.137765541666666,4.465,345.9175,4.6,320.0,10.423076923076923,337.0,297.0,63.0,port
2025-07-26 13:20:31,53.308778,-6.137771666666667,4.55,342.57,4.739999999999999,321.0,10.884615384615385,338.0,299.0,61.0,port
2025-07-26 13:20:32,53.30882,-6.137792166666666,4.88,346.62,4.88,322.0,11.346153846153847,339.0,301.0,59.0,port
2025-07-26 13:20:33,53.3088428,-6.137802733333333,4.9239999999999995,345.104,5.02,323.0,11.807692307692308,340.0,303.0,57.0,port
2025-07-26 13:20:34,53.3088656,-6.1378133,4.968,343.588,5.16,324.0,12.26923076923077,339.0,303.0,57.0,port
2025-07-26 13:20:35,53.3088884,-6.1378238666666665,5.012,342.072,5.3,325.0,12.73076923076923,340.0,305.0,55.0,port
2025-07-26 13:20:36,53.3089112,-6.1378344333333335,5.056,340.55600000000004,5.425,326.0,13.192307692307692,341.0,307.0,53.0,port
2025-07-26 13:20:37,53.308934,-6.137845,5.1,339.04,5.55,327.0,13.653846153846153,341.0,308.0,52.0,port
2025-07-26 13:20:38,53.30895806060606,-6.137860454545455,5.1481818181818175,338.46636363636367,5.675,328.0,14.115384615384615,341.0,309.0,51.0,port
2025-07-26 13:20:39,53.308982121212125,-6.137875909090909,5.196363636363636,337.8927272727273,5.8,329.0,14.576923076923077,342.0,311.0,49.0,port
2025-07-26 13:20:40,53.309006181818184,-6.137891363636364,5.244545454545454,337.3190909090909,5.925,330.0,15.038461538461538,342.0,312.0,48.0,port
2025-07-26 13:20:41,53.30903024242424,-6.137906818181818,5.292727272727272,336.74545454545455,6.05,331.0,15.5,340.0,311.0,49.0,port
2025-07-26 13:20:42,53.3090543030303,-6.137922272727273,5.340909090909091,336.1718181818182,6.175,314.0,10.3,338.0,292.0,68.0,port
2025-07-26 13:20:43,53.30907836363637,-6.137937727272727,5.389090909090909,335.59818181818184,6.3,313.5,10.200000000000001,336.0,289.5,70.5,port
2025-07-26 13:20:44,53.309102424242425,-6.137953181818182,5.4372727272727275,335.0245454545455,6.275,313.0,10.1,334.0,287.0,73.0,port
2025-07-26 13:20:45,53.309126484848484,-6.137968636363636,5.485454545454545,334.45090909090914,6.25,312.5,10.0,334.0,286.5,73.5,port
2025-07-26 13:20:46,53.30915054545454,-6.137984090909091,5.533636363636363,333.8772727272727,6.2250000000000005,312.0,9.9,334.0,286.0,74.0,port
2025-07-26 13:20:47,53.30917460606061,-6.137999545454545,5.581818181818182,333.3036363636364,6.2,319.0,11.366666666666667,334.0,293.0,67.0,port
2025-07-26 13:20:48,53.30919866666667,-6.138015,5.63,332.73,6.12,326.0,12.833333333333334,334.0,300.0,60.0,port
2025-07-26 13:20:49,53.30922272222222,-6.1380315,5.533333333333333,332.30333333333334,6.04,333.0,14.3,334.0,307.0,53.0,port
2025-07-26 13:20:50,53.30924677777778,-6.1380479999999995,5.4366666666666665,331.87666666666667,5.96,334.0,14.450000000000001,334.0,308.0,52.0,port
2025-07-26 13:20:51,53.309270833333336,-6.1380645,5.34,331.45,5.88,335.0,14.600000000000001,332.44444444444446,307.44444444444446,52.55555555555554,port
2025-07-26 13:20:52,53.30928846666667,-6.1380808,5.354,330.42199999999997,5.8,336.0,14.75,330.8888888888889,306.8888888888889,53.111111111111086,port
2025-07-26 13:20:53,53.3093061,-6.1380970999999995,5.368,329.394,5.75,337.0,14.9,329.3333333333333,306.33333333333326,53.66666666666674,port
2025-07-26 13:20:54,53.309323733333336,-6.1381134,5.382,328.366,5.7,332.0,12.65,327.77777777777777,299.7777777777778,60.22222222222217,port
2025-07-26 13:20:55,53.309341366666665,-6.1381296999999995,5.396,327.338,5.73125,327.0,10.4,326.22222222222223,293.2222222222222,66.77777777777783,port
2025-07-26 13:20:56,53.309359,-6.138146,5.41,326.31,5.7625,333.5,13.3,324.6666666666667,298.16666666666674,61.83333333333326,port
2025-07-26 13:20:57,53.309382166666666,-6.138174966666667,5.3500000000000005,327.298,5.79375,340.0,16.2,323.1111111111111,303.1111111111111,56.888888888888914,port
2025-07-26 13:20:58,53.30940533333333,-6.138203933333333,5.29,328.286,5.825,327.0,10.7,321.55555555555554,288.55555555555554,71.44444444444446,port
2025-07-26 13:20:59,53.3094285,-6.1382329,5.23,329.274,5.85625,334.0,13.2,320.0,294.0,66.0,port
2025-07-26 13:21:00,53.30945166666667,-6.138261866666666,5.17,330.262,5.8875,341.0,15.7,320.3333333333333,301.33333333333326,58.66666666666674,port
2025-07-26 13:21:01,53.30947483333333,-6.1382908333333335,5.11,331.25,5.91875,340.25,15.549999999999999,320.6666666666667,300.91666666666674,59.08333333333326,port
2025-07-26 13:21:02,53.30949508333333,-6.1383133333333335,5.125,325.8,5.95,339.5,15.399999999999999,321.0,300.5,59.5,port
2025-07-26 13:21:03,53.30951533333333,-6.1383358333333335,5.14,320.35,5.98125,338.75,15.25,321.2857142857143,300.0357142857142,59.96428571428578,port
2025-07-26 13:21:04,53.30952711111111,-6.138352388888889,5.076666666666666,320.63666666666666,6.0125,338.0,15.1,321.57142857142856,299.57142857142856,60.428571428571445,port
2025-07-26 13:21:05,53.30953888888889,-6.138368944444444,5.013333333333334,320.92333333333335,6.04375,327.0,10.2,321.85714285714283,288.8571428571429,71.14285714285711,port
2025-07-26 13:21:06,53.30955066666667,-6.1383855,4.95,321.21,6.075,326.8,10.12,322.14285714285717,288.9428571428572,71.05714285714282,port
2025-07-26 13:21:07,53.30956833333333,-6.138408,4.71,324.18,6.10625,326.6,10.04,322.42857142857144,289.02857142857147,70.97142857142853,port
2025-07-26 13:21:08,53.309604,-6.138446833333333,4.53,330.96,6.1375,326.4,9.959999999999999,322.7142857142857,289.11428571428564,70.88571428571436,port
2025-07-26 13:21:09,53.309618791666665,-6.138461583333333,4.640000000000001,329.36499999999995,6.16875,326.2,9.879999999999999,323.0,289.20000000000005,70.79999999999995,port
2025-07-26 13:21:10,53.30963358333334,-6.138476333333333,4.75,327.77,6.2,326.0,9.8,322.4,288.4,71.60000000000002,port
2025-07-26 13:21:11,53.309648375,-6.138491083333333,4.86,326.17499999999995,6.0,325.8,9.72,321.8,287.6,72.39999999999998,port
2025-07-26 13:21:12,53.30966316666667,-6.138505833333333,4.97,324.58,5.957142857142857,325.6,9.64,321.2,286.79999999999995,73.20000000000005,port
2025-07-26 13:21:13,53.309698166666664,-6.138552166666667,4.75,319.5,5.914285714285715,325.4,9.56,320.6,286.0,74.0,port
2025-07-26 13:21:14,53.309709999999995,-6.138566444444445,4.763333333333334,322.42,5.871428571428572,325.2,9.48,320.0,285.20000000000005,74.79999999999995,port
2025-07-26 13:21:15,53.309721833333334,-6.138580722222222,4.776666666666666,325.34,5.828571428571428,325.0,9.4,321.6666666666667,286.66666666666674,73.33333333333326,port
2025-07-26 13:21:16,53.309733666666666,-6.138595,4.79,328.26,5.785714285714286,324.5,9.65,323.3333333333333,287.83333333333326,72.16666666666674,port
2025-07-26 13:21:17,53.30976066666667,-6.138618833333333,4.89,330.6433333333333,5.742857142857143,324.0,9.9,325.0,289.0,71.0,port
2025-07-26 13:21:18,53.309787666666665,-6.138642666666667,4.99,333.0266666666667,5.7,324.6,10.02,326.6666666666667,291.26666666666665,68.73333333333335,port
2025-07-26 13:21:19,53.30981466666667,-6.1386665,5.09,335.41,5.68,325.2,10.14,328.3333333333333,293.5333333333333,66.4666666666667,port
2025-07-26 13:21:20,53.30983833333333,-6.138681,5.345,337.145,5.66,325.8,10.26,330.0,295.79999999999995,64.20000000000005,port
2025-07-26 13:21:21,53.309862,-6.1386955,5.6,338.88,5.64,326.4,10.38,320.77777777777777,287.1777777777777,72.82222222222231,port
2025-07-26 13:21:22,53.30987356666667,-6.138718566666666,5.302,326.608,5.62,327.0,10.5,311.55555555555554,278.55555555555554,81.44444444444446,port
2025-07-26 13:21:23,53.30988513333333,-6.138741633333333,5.004,314.336,5.6,333.0,10.8,302.3333333333333,275.33333333333326,84.66666666666674,port
2025-07-26 13:21:24,53.3098967,-6.1387647,4.706,302.06399999999996,5.52,339.0,11.1,293.1111111111111,272.1111111111111,87.88888888888891,port
2025-07-26 13:21:25,53.30990826666667,-6.138787766666667,4.408,289.792,5.4399999999999995,358.0,9.7,283.8888888888889,281.8888888888889,78.11111111111109,port
2025-07-26 13:21:26,53.30991983333333,-6.138810833333333,4.11,277.52,5.36,191.5,9.1,274.6666666666667,106.16666666666669,106.16666666666669,port
2025-07-26 13:21:27,53.30991294444444,-6.138839944444444,4.118333333333333,265.5933333333333,5.28,25.0,8.5,265.44444444444446,290.44444444444446,69.55555555555554,starboard
2025-07-26 13:21:28,53.30990605555556,-6.138869055555555,4.126666666666667,253.66666666666666,5.2,26.333333333333332,9.733333333333333,256.22222222222223,282.55555555555554,77.44444444444446,starboard
2025-07-26 13:21:29,53.30989916666667,-6.138898166666666,4.135,241.74,5.140000000000001,27.666666666666668,10.966666666666667,247.0,274.6666666666667,85.33333333333331,starboard
2025-07-26 13:21:30,53.30989227777778,-6.138927277777778,4.1433333333333335,229.81333333333333,5.08,29.0,12.2,245.5,274.5,85.5,starboard
2025-07-26 13:21:31,53.309885388888894,-6.138956388888889,4.151666666666666,217.88666666666668,5.0200000000000005,36.0,11.5,244.0,280.0,80.0,starboard
2025-07-26 13:21:32,53.3098785,-6.1389855,4.16,205.96,4.96,45.0,10.6,242.5,287.5,72.5,starboard
2025-07-26 13:21:33,53.30986329166667,-6.139005458333334,4.2175,210.0925,4.9,54.0,9.700000000000001,241.0,295.0,65.0,starboard
2025-07-26 13:21:34,53.309848083333335,-6.139025416666667,4.275,214.225,5.025,63.0,8.8,239.5,302.5,57.5,starboard
2025-07-26 13:21:35,53.309832875000005,-6.139045375,4.3325,218.35750000000002,5.15,62.0,9.075000000000001,238.0,300.0,60.0,starboard
2025-07-26 13:21:36,53.30981766666667,-6.139065333333333,4.39,222.49,5.275,61.0,9.350000000000001,238.33333333333334,299.33333333333337,60.66666666666663,starboard
2025-07-26 13:21:37,53.309805833333336,-6.1390862777777775,4.41,226.09666666666666,5.4,60.0,9.625,238.66666666666666,298.66666666666663,61.33333333333337,starboard
2025-07-26 13:21:38,53.309794000000004,-6.139107222222222,4.43,229.70333333333335,5.4,59.0,9.9,239.0,298.0,62.0,starboard
2025-07-26 13:21:39,53.30978216666667,-6.139128166666667,4.45,233.31,5.4,56.5,10.049999999999999,239.33333333333334,295.83333333333337,64.16666666666663,starboard
2025-07-26 13:21:40,53.30977033333333,-6.139149111111111,4.47,236.91666666666666,5.425,54.0,10.2,239.66666666666666,293.66666666666663,66.33333333333337,starboard
2025-07-26 13:21:41,53.3097585,-6.139170055555556,4.49,240.52333333333334,5.45,55.0,9.8,240.0,295.0,65.0,starboard
2025-07-26 13:21:42,53.30974666666667,-6.139191,4.51,244.13,5.475,56.0,9.666666666666668,240.33333333333334,296.33333333333337,63.66666666666663,starboard
2025-07-26 13:21:43,53.30972920833334,-6.1392244583333335,4.5625,238.7,5.5,57.0,9.533333333333333,240.66666666666666,297.66666666666663,62.33333333333337,starboard
2025-07-26 13:21:44,53.309711750000005,-6.139257916666667,4.615,233.27,5.557142857142857,58.0,9.4,241.0,299.0,61.0,starboard
2025-07-26 13:21:45,53.309694291666666,-6.139291375,4.6674999999999995,227.84,5.614285714285715,59.0,9.266666666666667,240.0,299.0,61.0,starboard
2025-07-26 13:21:46,53.309676833333334,-6.139324833333333,4.72,222.41,5.671428571428572,60.0,9.133333333333333,242.33333333333334,302.33333333333337,57.66666666666663,starboard
2025-07-26 13:21:47,53.309665566666666,-6.139345133333333,4.686,224.862,5.728571428571429,61.0,9.0,244.66666666666666,305.66666666666663,54.33333333333337,starboard
2025-07-26 13:21:48,53.3096543,-6.139365433333333,4.652,227.314,5.785714285714286,50.0,11.5,247.0,297.0,63.0,starboard
2025-07-26 13:21:49,53.30964303333334,-6.1393857333333335,4.617999999999999,229.766,5.842857142857143,39.0,14.0,247.33333333333334,286.33333333333337,73.66666666666663,starboard
2025-07-26 13:21:50,53.30963176666667,-6.139406033333334,4.584,232.218,5.9,46.333333333333336,13.233333333333333,247.66666666666666,294.0,66.0,starboard
2025-07-26 13:21:51,53.3096205,-6.139426333333334,4.55,234.67,5.933333333333334,53.666666666666664,12.466666666666667,248.0,301.6666666666667,58.333333333333314,starboard
2025-07-26 13:21:52,53.30960227777778,-6.139465777777778,4.61,233.16666666666666,5.966666666666667,61.0,11.7,248.33333333333334,309.33333333333337,50.66666666666663,starboard
2025-07-26 13:21:53,53.309584055555554,-6.139505222222223,4.67,231.66333333333333,6.0,61.666666666666664,11.633333333333333,248.66666666666666,310.3333333333333,49.666666666666686,starboard
2025-07-26 13:21:54,53.30956583333333,-6.139544666666667,4.73,230.16,5.9818181818181815,62.333333333333336,11.566666666666666,249.0,311.3333333333333,48.666666666666686,starboard
2025-07-26 13:21:55,53.309559,-6.13955925,4.735,231.63,5.963636363636364,63.0,11.5,249.33333333333334,312.33333333333337,47.66666666666663,starboard
2025-07-26 13:21:56,53.30955216666667,-6.139573833333333,4.74,233.1,5.945454545454545,58.5,12.05,249.66666666666666,308.16666666666663,51.83333333333337,starboard
2025-07-26 13:21:57,53.309535555555556,-6.139617666666667,4.833333333333333,232.90333333333334,5.927272727272727,54.0,12.6,250.0,304.0,56.0,starboard
2025-07-26 13:21:58,53.30951894444445,-6.1396615,4.926666666666667,232.70666666666665,5.909090909090909,49.5,13.15,247.0,296.5,63.5,starboard
2025-07-26 13:21:59,53.309502333333334,-6.139705333333334,5.02,232.51,5.890909090909091,45.0,13.700000000000001,247.0,292.0,68.0,starboard
2025-07-26 13:22:00,53.309493333333336,-6.139725388888889,4.96,231.81,5.872727272727273,40.5,14.25,247.0,287.5,72.5,starboard
2025-07-26 13:22:01,53.30948433333333,-6.139745444444444,4.8999999999999995,231.10999999999999,5.8545454545454545,36.0,14.8,248.8,284.8,75.19999999999999,starboard
2025-07-26 13:22:02,53.30947533333333,-6.1397655,4.84,230.41,5.836363636363636,34.0,14.9,250.6,284.6,75.39999999999998,starboard
2025-07-26 13:22:03,53.30946216666666,-6.139804375000001,4.7025,235.3075,5.818181818181818,32.0,15.0,252.4,284.4,75.60000000000002,starboard
2025-07-26 13:22:04,53.309449,-6.13984325,4.5649999999999995,240.20499999999998,5.8,34.75,14.2875,254.2,288.95,71.05000000000001,starboard
2025-07-26 13:22:05,53.30943583333333,-6.139882125000001,4.4275,245.1025,5.725,37.5,13.575000000000001,256.0,293.5,66.5,starboard
2025-07-26 13:22:06,53.30942266666667,-6.139921,4.29,250.0,5.6499999999999995,40.25,12.8625,256.0,296.25,63.75,starboard
2025-07-26 13:22:07,53.30941285,-6.13994885,4.27,248.364,5.575,43.0,12.15,256.0,299.0,61.0,starboard
2025-07-26 13:22:08,53.30940303333334,-6.1399767,4.25,246.728,5.5,45.75,11.4375,254.0,299.75,60.25,starboard
2025-07-26 13:22:09,53.30939321666667,-6.14000455,4.2299999999999995,245.09199999999998,5.45,48.5,10.725000000000001,252.0,300.5,59.5,starboard
2025-07-26 13:22:10,53.3093834,-6.1400324,4.21,243.456,5.4,51.25,10.012500000000001,251.4,302.65,57.35000000000002,starboard
2025-07-26 13:22:11,53.30937358333334,-6.140060249999999,4.1899999999999995,241.82,5.35,54.0,9.3,250.8,304.8,55.19999999999999,starboard
2025-07-26 13:22:12,53.30936376666667,-6.1400881,4.17,240.184,5.3,53.7,9.200000000000001,250.2,303.9,56.10000000000002,starboard
2025-07-26 13:22:13,53.30935395,-6.140115949999999,4.1499999999999995,238.548,5.2,53.4,9.100000000000001,249.6,303.0,57.0,starboard
2025-07-26 13:22:14,53.30934413333333,-6.1401438,4.13,236.91199999999998,5.2,53.1,9.0,249.0,302.1,57.89999999999998,starboard
2025-07-26 13:22:15,53.30933431666667,-6.140171649999999,4.109999999999999,235.27599999999998,5.2,52.8,8.9,248.75,301.55,58.44999999999999,starboard
2025-07-26 13:22:16,53.3093245,-6.1401995,4.09,233.64,5.142857142857143,52.5,8.8,248.5,301.0,59.0,starboard
2025-07-26 13:22:17,53.309313833333334,-6.140225666666667,4.09,236.56,5.085714285714285,52.2,8.700000000000001,248.25,300.45,59.55000000000001,starboard
2025-07-26 13:22:18,53.30930388888889,-6.140251388888889,4.033333333333333,236.87333333333333,5.0285714285714285,51.9,8.600000000000001,248.0,299.9,60.10000000000002,starboard
2025-07-26 13:22:19,53.30929394444445,-6.140277111111112,3.9766666666666666,237.18666666666667,4.9714285714285715,51.6,8.5,248.0,299.6,60.39999999999998,starboard
2025-07-26 13:22:20,53.309284,-6.140302833333334,3.92,237.5,4.914285714285715,51.3,8.4,249.0,300.3,59.69999999999999,starboard
2025-07-26 13:22:21,53.309274055555555,-6.140328555555556,3.8633333333333333,237.81333333333333,4.857142857142857,51.0,8.3,249.44444444444446,300.44444444444446,59.55555555555554,starboard
2025-07-26 13:22:22,53.30926411111111,-6.140354277777778,3.8066666666666666,238.12666666666667,4.8,45.0,9.733333333333334,249.88888888888889,294.8888888888889,65.11111111111109,starboard
2025-07-26 13:22:23,53.30925416666667,-6.14038,3.75,238.44,4.7,39.0,11.166666666666666,250.33333333333334,289.33333333333337,70.66666666666663,starboard
2025-07-26 13:22:24,53.30924266666667,-6.1404037222222225,3.8266666666666667,232.33666666666667,4.6,33.0,12.6,250.77777777777777,283.77777777777777,76.22222222222223,starboard
2025-07-26 13:22:25,53.30923116666666,-6.140427444444445,3.9033333333333333,226.23333333333332,4.5,33.0,12.9,251.22222222222223,284.22222222222223,75.77777777777777,starboard
2025-07-26 13:22:26,53.309219666666664,-6.140451166666667,3.98,220.13,4.3999999999999995,40.0,12.466666666666667,251.66666666666666,291.66666666666663,68.33333333333337,starboard
2025-07-26 13:22:27,53.30920713333333,-6.1404760000000005,4.072,221.56,4.3,47.0,12.033333333333333,252.11111111111111,299.1111111111111,60.888888888888914,starboard
2025-07-26 13:22:28,53.3091946,-6.140500833333333,4.164000000000001,222.99,4.5,54.0,11.6,252.55555555555554,306.55555555555554,53.44444444444446,starboard
2025-07-26 13:22:29,53.309182066666665,-6.140525666666667,4.256,224.42,4.7,48.5,13.299999999999999,253.0,301.5,58.5,starboard
2025-07-26 13:22:30,53.30916953333333,-6.1405505,4.348000000000001,225.85,4.9,43.0,15.0,253.44444444444446,296.44444444444446,63.55555555555554,starboard
2025-07-26 13:22:31,53.309157,-6.1405753333333335,4.44,227.28,5.1,46.0,14.525,253.88888888888889,299.8888888888889,60.111111111111086,starboard
2025-07-26 13:22:32,53.30914433333333,-6.1406037499999995,4.515,231.16,5.3,49.0,14.049999999999999,254.33333333333334,303.33333333333337,56.66666666666663,starboard
2025-07-26 13:22:33,53.309131666666666,-6.140632166666666,4.59,235.04,5.333333333333333,52.0,13.575,254.77777777777777,306.77777777777777,53.22222222222223,starboard
2025-07-26 13:22:34,53.30912388888889,-6.140651444444444,4.566666666666666,235.50666666666666,5.366666666666667,55.0,13.1,255.22222222222223,310.22222222222223,49.77777777777777,starboard
2025-07-26 13:22:35,53.30911611111111,-6.1406707222222225,4.543333333333333,235.97333333333333,5.4,54.0,13.1,255.66666666666666,309.66666666666663,50.33333333333337,starboard
2025-07-26 13:22:36,53.309108333333334,-6.14069,4.52,236.44,5.4,53.0,13.1,256.1111111111111,309.1111111111111,50.888888888888914,starboard
2025-07-26 13:22:37,53.3090977,-6.1407278000000005,4.524,235.59199999999998,5.4,52.0,13.1,256.55555555555554,308.55555555555554,51.44444444444446,starboard
2025-07-26 13:22:38,53.30908706666667,-6.1407656,4.528,234.744,5.4,51.0,13.1,257.0,308.0,52.0,starboard
2025-07-26 13:22:39,53.30907643333333,-6.1408034,4.532,233.896,5.4,50.0,13.1,253.5,303.5,56.5,starboard
2025-07-26 13:22:40,53.3090658,-6.1408412,4.536,233.048,5.4,49.0,13.1,250.0,299.0,61.0,starboard
2025-07-26 13:22:41,53.30905516666667,-6.140879,4.54,232.2,5.4,48.0,13.1,250.2,298.2,61.80000000000001,starboard
2025-07-26 13:22:42,53.3090456,-6.140901466666667,4.546,232.964,5.4,47.0,13.1,250.4,297.4,62.60000000000002,starboard
2025-07-26 13:22:43,53.309036033333335,-6.140923933333333,4.5520000000000005,233.728,5.4,46.0,13.1,250.6,296.6,63.39999999999998,starboard
2025-07-26 13:22:44,53.309026466666666,-6.1409464,4.558,234.492,5.5,45.0,13.1,250.8,295.8,64.19999999999999,starboard
2025-07-26 13:22:45,53.3090169,-6.140968866666666,4.564,235.256,5.566666666666666,44.0,13.1,251.0,295.0,65.0,starboard
2025-07-26 13:22:46,53.309007333333334,-6.140991333333333,4.57,236.02,5.633333333333334,47.142857142857146,12.614285714285714,251.2,298.34285714285716,61.657142857142844,starboard
2025-07-26 13:22:47,53.30899566666667,-6.1410209,4.582,236.674,5.7,50.285714285714285,12.128571428571428,251.4,301.6857142857143,58.31428571428569,starboard
2025-07-26 13:22:48,53.308984,-6.141050466666667,4.594,237.328,5.7,53.42857142857143,11.642857142857142,251.6,305.0285714285714,54.97142857142859,starboard
2025-07-26 13:22:49,53.30897233333333,-6.141080033333333,4.606,237.982,5.6,56.57142857142857,11.157142857142857,251.8,308.37142857142857,51.62857142857143,starboard
2025-07-26 13:22:50,53.308960666666664,-6.1411096,4.618,238.636,5.611111111111111,59.714285714285715,10.67142857142857,252.0,311.7142857142857,48.28571428571428,starboard
2025-07-26 13:22:51,53.308949,-6.141139166666667,4.63,239.29,5.622222222222222,62.857142857142854,10.185714285714285,252.6,315.45714285714286,44.542857142857144,starboard
2025-07-26 13:22:52,53.308930583333336,-6.141185833333333,4.795,237.245,5.633333333333333,66.0,9.7,253.2,319.2,40.80000000000001,starboard
2025-07-26 13:22:53,53.308912166666666,-6.1412325,4.96,235.2,5.644444444444444,65.0,10.0,253.8,318.8,41.19999999999999,starboard
2025-07-26 13:22:54,53.30889966666667,-6.141264666666666,4.98,237.87,5.655555555555556,64.0,10.299999999999999,254.4,318.4,41.60000000000002,starboard
2025-07-26 13:22:55,53.30889391666667,-6.14128125,4.96,239.69500000000002,5.666666666666667,63.0,10.6,255.0,318.0,42.0,starboard
2025-07-26 13:22:56,53.30888816666667,-6.141297833333334,4.94,241.52,5.677777777777778,60.0,10.649999999999999,255.6,315.6,44.39999999999998,starboard
2025-07-26 13:22:57,53.308875666666665,-6.141343666666667,4.86,244.24333333333334,5.688888888888889,57.0,10.7,256.2,313.2,46.80000000000001,starboard
2025-07-26 13:22:58,53.30886316666667,-6.1413895,4.78,246.96666666666667,5.7,53.666666666666664,11.483333333333333,256.8,310.4666666666667,49.5333333333333,starboard
2025-07-26 13:22:59,53.308850666666665,-6.141435333333333,4.7,249.69,5.7,50.333333333333336,12.266666666666666,257.4,307.7333333333333,52.26666666666671,starboard
2025-07-26 13:23:00,53.308842,-6.141470133333333,4.768,248.368,5.7,47.0,13.05,258.0,305.0,55.0,starboard
2025-07-26 13:23:01,53.30883333333333,-6.141504933333333,4.836,247.046,5.7,43.666666666666664,13.833333333333334,258.5,302.1666666666667,57.833333333333314,starboard
2025-07-26 13:23:02,53.308824666666666,-6.1415397333333335,4.904,245.72400000000002,5.711111111111111,40.333333333333336,14.616666666666667,259.0,299.3333333333333,60.666666666666686,starboard
2025-07-26 13:23:03,53.308816,-6.141574533333333,4.972,244.40200000000002,5.722222222222222,37.0,15.4,260.0,297.0,63.0,starboard
2025-07-26 13:23:04,53.308807333333334,-6.141609333333333,5.04,243.08,5.733333333333333,39.75,14.475,261.0,300.75,59.25,starboard
2025-07-26 13:23:06,53.3087955,-6.141643333333334,5.1,237.57,5.7555555555555555,45.25,12.625,263.0,308.25,51.75,starboard
2025-07-26 13:23:07,53.30878796666667,-6.1416783666666666,5.044,241.26,5.766666666666667,48.0,11.7,264.0,312.0,48.0,starboard
2025-07-26 13:23:08,53.30878043333333,-6.1417134,4.9879999999999995,244.95,5.777777777777778,46.2,12.149999999999999,265.0,311.2,48.80000000000001,starboard
2025-07-26 13:23:09,53.3087729,-6.141748433333333,4.932,248.64,5.788888888888889,44.4,12.6,266.0,310.4,49.60000000000002,starboard
2025-07-26 13:23:10,53.30876536666666,-6.141783466666667,4.876,252.32999999999998,5.8,42.6,13.049999999999999,265.2,307.8,52.19999999999999,starboard
2025-07-26 13:23:11,53.30875783333333,-6.1418185,4.82,256.02,5.8,40.8,13.5,264.4,305.2,54.80000000000001,starboard
2025-07-26 13:23:12,53.30875066666667,-6.1418542,4.814,254.72,5.8,39.0,13.95,263.6,302.6,57.39999999999998,starboard
2025-07-26 13:23:13,53.3087435,-6.1418899,4.808,253.42,5.8,37.2,14.399999999999999,262.8,300.0,60.0,starboard
2025-07-26 13:23:14,53.308736333333336,-6.1419256,4.8020000000000005,252.12,5.78,35.4,14.85,262.0,297.4,62.60000000000002,starboard
2025-07-26 13:23:15,53.308729166666666,-6.1419613,4.796,250.82,5.76,33.6,15.299999999999999,261.0,294.6,65.39999999999998,starboard
2025-07-26 13:23:16,53.308722,-6.141997,4.79,249.52,5.74,31.8,15.75,261.1666666666667,292.9666666666667,67.0333333333333,starboard
2025-07-26 13:23:17,53.30871055555556,-6.142043666666667,4.8133333333333335,248.59,5.72,30.0,16.2,261.3333333333333,291.3333333333333,68.66666666666669,starboard
2025-07-26 13:23:18,53.30869911111111,-6.142090333333333,4.836666666666667,247.66,5.7,29.0,16.03333333333333,261.5,290.5,69.5,starboard
